Subject-id_accel,Activity_accel,Timestamp_accel,accel_x,accel_y,accel_z,Segment_accel,DateTime,gyro_x,gyro_y,gyro_z,accel_magnitude,gyro_magnitude,Roll,Pitch,Yaw,Time_Difference,Difference_Microseconds,vx,vy,vz,dx,dy,dz,Time_diff
1610,B,18927328042962.0,1.3826294,10.614655,1.4339901859419573,51,1970-01-01 05:15:27.328042962,0.23739624,0.4454956,0.5731354,10.705259917895482,0.7637456979379049,80.61038208007812,-59.12935256958008,9.251655578613281,15005485.0,50354.0,0.36263393350780004,0.20956211905799996,-0.2061324738298487,0.029585958693358633,0.013721900430071814,-0.01455733452438959,15.0054850680026
1610,B,18927378396966.0,-0.37931824,4.6543884,-1.6395724240580427,51,1970-01-01 05:15:27.378396966,1.4166565,0.45828247,-1.2625275,5.513995480086832,1.952156282052695,82.45478057861328,-58.08273696899414,7.74426794052124,15055839.0,50354.0,0.02526036507532,-0.10904049431820001,-0.005175944009048684,0.009766014755427214,0.0025308329460739434,-0.00532011203592992,15.055839071999799
1610,B,18927428750970.0,-1.6666107,-0.6320343,2.1409603759419573,51,1970-01-01 05:15:27.428750970,2.3845978,-0.15327454,-3.4113312,1.9740762983033406,4.164970625162978,77.92570495605469,-56.589569091796875,11.643326759338379,15106193.0,50354.0,-0.05151035292238,-0.3921983908243,0.012623444464581319,-0.0006608959440254297,-0.012619691411232724,0.00018750571896894517,15.106193076000636
1610,B,18927479104974.0,-4.7901306,-5.679245,1.4345700159419572,51,1970-01-01 05:15:27.479104974,0.34303284,3.434433,-2.9137726,7.430973318328669,4.516976015579253,74.63863372802734,-58.74557876586914,14.511470794677734,15156547.0,50354.0,-0.16256137571010001,-0.6523682789361,0.09002112867646131,-0.00538968391177995,-0.026299055044557595,0.0025842824179720305,15.156547080001474
1610,B,18927529458978.0,-2.4258575,-3.5629883,-0.28115872405804265,51,1970-01-01 05:15:27.529458978,-2.196701,-0.9758301,0.82958984,4.58868277655324,2.5428249979301043,76.2199478149414,-61.54550552368164,13.026966094970703,15206901.0,50354.0,-0.18167693239370003,-0.7261609077941,0.029039436095761317,-0.008666887883129375,-0.03470722933430625,0.002997587839270249,15.206901084002311
1610,B,18927579812982.0,2.3112335,9.290863,-0.27955652405804265,51,1970-01-01 05:15:27.579812982,0.74394226,-7.6581116,2.9037628,9.7022283503553,8.223865378453876,77.99462127685547,-60.804962158203125,11.344125747680664,15257255.0,50354.0,-0.0028858884480000018,-0.34925849867810005,-0.014117127801818681,-0.004646738140331482,-0.02707583439675058,0.00037569895591659376,15.25725508799951
1610,B,18927630166985.0,6.0632324,16.700928,-6.120956824058043,51,1970-01-01 05:15:27.630166985,0.5109558,1.6656494,-0.4141693,19.25208641551774,1.7908098621396102,79.48247528076172,-60.01859664916992,10.110182762145996,15307609.0,50354.0,0.21084392796430002,0.16092612200700004,-0.1611457245655187,0.005235759560901886,-0.004741644247448285,-0.004412592834052454,15.307609090999904
1610,B,18927680520989.0,13.819473,13.376587,-2.491501124058043,51,1970-01-01 05:15:27.680520989,1.9667053,7.9450684,-3.139038,19.601771048684547,8.76616228364332,79.85123443603516,-59.50757598876953,10.05762767791748,15357963.0,50354.0,0.5005868738558,0.263792395155,-0.2168358537597187,0.01791169329742466,0.010693138106587676,-0.009516442197494502,15.357963095000741
1610,B,18927730874993.0,14.869339,7.4555664,9.045196175941957,51,1970-01-01 05:15:27.730874993,2.1534271,-6.160843,-2.1388092,18.35176607355232,6.867877367838482,79.53440856933594,-59.45972442626953,10.259902954101562,15408317.0,50354.0,0.722298219724,0.03102192615179999,0.1650023803212813,0.03078857800105863,0.007422540167541305,-0.0013050113607595381,15.408317099001579
1610,B,18927781228997.0,8.969635,-0.5870056,11.955871175941958,51,1970-01-01 05:15:27.781228997,-0.40016174,-10.249481,-1.6098022,13.94657073357237,10.382844182142273,78.24039459228516,-59.8167724609375,11.095747947692871,15458671.0,50354.0,0.600193848398,-0.3205394447384,0.5287438727183813,0.0332963827991076,-0.007289182565454829,0.017466449412779587,15.458671103002416
1610,B,18927831583001.0,4.347748,-4.0856323,3.323684375941957,51,1970-01-01 05:15:27.831583001,-0.29374695,0.72550964,-0.5047455,6.302467331482562,0.9313535999487423,76.84937286376953,-60.978790283203125,12.30785846710205,15509025.0,50354.0,0.335291751791,-0.6111122044083,0.38469337012978133,0.023552720955958457,-0.02345619357056647,0.02299760946318819,15.509025106999616
1610,B,18927881937005.0,5.1267242,-5.3554688,3.521377175941957,51,1970-01-01 05:15:27.881937005,-1.4613037,-0.1585846,1.8435669,7.74159731110112,2.357816043241385,75.4014892578125,-62.2850227355957,13.524482727050781,15559379.0,50354.0,0.23853878657940003,-0.7311678023947001,0.1723381146917813,0.014447331464551565,-0.03379458373127914,0.014024381693352482,15.559379111000453
